ID	Art	Ven	BgArt	BgVen	
Id478	10207.47725	11405.13439	1164.295238	1282.307692	 
Id479	8255.749448	2955.630037	1325.985714	1238.414286	 
Id480	21485.29326	3317.347222	1161.065574	1272.786325	 
Id481	14453.36318	5173.733161	1296.45	1322.9	 
Id482	4624.101068	2822.627607	1070.448413	1330.123016	 
Id483	5815.968519	8061.488129	1017.717213	1386.438525	 
Id484	11820.18193	9906.410323	1123.345	1536.36	 
Id485	4350.173378	3343.766744	1027.319048	1349.940171	 
Id486	4953.477612	3881.318612	1410.5	1549.798969	 
Id487	5569.37516	4345.149803	1028.03	1319.785	 
Id488	2106.052877	2330.05931	921.075	1087.613281	 
Id489	17419.67255	3792.96568	1154.080952	1091.047619	 
Id490	8526.428035	5303.158389	1394.735	1308.77	 
Id491	11936.33523	5261.935433	1297.314433	1291.783505	 
Id492	54064.42289	25852.22478	1647.255	1274.91	 
Id493	5223.515689	4292.267229	979.47	945.515	 
Id494	5291.575802	2775.122776	1400	1007.036082	 
Id495	7935.440789	5054.020344	1476.32381	1378.890476	 
Id496	6912.04	3745.227273	1063.188034	1382.65812	 
Id497	6747.824324	4730.589953	1089.495238	1338.290476	 
Id498	24989.21188	20366.31646	1161.928571	1320.67619	 
Id499	5392.807692	3375.363893	1008.842857	1308.257143	 
Id500	5192.441514	3620.30504	1030.557143	1260.414286	 
Id501	43109.69273	31613.70358	1550.97619	1545.909524	 
Id502	10602.60089	12896.39298	1213.152381	1516.171429	 
Id503	61487.09294	48112.6863	2321.562069	1640.189655	 
Id504	4636.862794	3880.247645	1093.415	1515.8	 
Id505	23767.14143	18675.38974	1187.635	1477.805	 
Id506	3964.443396	3320.345055	938.918033	1301.008547	 
Id507	11683.85335	14825.32005	1024.465	1353.985	 
Id508	9166.889266	8964.116197	956.747619	1372.742857	 
Id509	18132.59127	3796.368675	1116.695238	1428.885714	 
Id510	7035.379518	4386.077406	1094.029915	1311.542735	 
Id511	11142.80675	3766.828866	1061.602459	1373.360656	 
Id512	3135.820779	3442.270889	925.415	1188.304762	 
Id513	11041.4582	7929.988372	1279.478022	1306.593407	 
Id514	5307.108808	4467.141321	1054.42	1336.335	 
Id515	4113.785595	2941.976699	1104.802198	1087.313187	 
Id516	32940.93194	23363.68794	1477.092784	1425.56701	 
Id517	2780.126551	2602.190981	1148.181818	851.704545	 
Id518	2372.943428	2510.066	942.154639	1099.93299	 
Id519	2079.559735	2294.66443	1116.927835	1142.852273	 
Id520	3613.201515	3147.692053	931.623711	1229.670103	 
Id521	4957.183648	3585.379747	1063.38	1167.657143	 
Id522	9910.724099	3880.234146	1086.533333	1334.890476	 
Id523	2568.723705	2809.054514	1059.948454	1151.425	 
Id524	16689.03548	26501.4842	1136.047619	1457.766667	 
Id525	6574.263158	5700.39084	1336.113402	2216.36	 
Id526	4584.911977	3694.101563	1169.762887	1346.891753	 
Id527	4314.275194	3597.517808	1902.975	1784.952381	 
Id528	4071.702282	3118.62561	923.205128	1189.371429	 
Id529	7295.496107	7057.179978	1070.485714	1382.257143	 
Id530	5803.10202	3898.822563	979.645299	1217.615385	 
Id531	4977.89267	3769.859649	995.89	1449.72	 
Id532	42884.47531	34746.94431	1554.655	1569.475	 
Id533	22077.63923	17671.70505	1072.895238	1391.304762	 
Id534	42018.02699	41355.16226	1421.525	1727.055	 
Id535	3771.678495	2732.687898	939.226563	1158.351563	 
Id536	4441.528767	4744.220264	1114.766667	1413.485	 
Id537	8999.981921	4290.145859	1052.37619	1225.342857	 
Id538	7104.27446	5941.149171	1144.645	1264.555	 
Id539	29353.70492	29253.58194	1573.14	1714.835	 
Id540	28903.24554	8736.214184	2734.34	1270.385	 
Id541	4714.517568	2291.309665	1002.955	1079.561905	 
Id542	2940.232426	2478.871795	1093.614286	1075.4375	 
Id543	3126.580645	2262.315951	1068.615	1064.087912	 
Id544	4368.197065	3922.840217	1043.782051	1254.076923	 
Id545	4286.162212	4122.058	1207.95082	1398.897541	 
Id546	4316.848806	3908.493846	1070.845	1283.128866	 
Id547	3724.802797	4060.942907	1163.695	1165.15	 
Id548	9528.28555	7374.865896	1047.842857	1261.633333	 
Id549	4257.183312	3376.35865	1024.63	1280.34	 
Id550	4910.285219	3952.12125	1015.547619	1414.585714	 
Id551	6478.165829	4774.67619	1129.952991	1508.760684	 
Id552	4827.079385	3621.875	1068.455	1295.03	 
Id553	3392.215896	4000.904239	1183.909524	2165.695	 
Id554	5238.718785	3403.733742	982.085714	1214.471429	 
Id555	5161.620205	4742.126005	966.965	1239.675	 
Id556	4205.916129	3371.824089	1030.035	1479.237113	 
Id557	4432.290237	3488.230226	966.26	1345.01	 
Id558	14493.33889	7713.136095	1618.52	1620.405	 
Id559	7409.701136	6706.104693	1010.933333	1319.228571	 
Id560	6520.613497	6346.777403	1312.623711	1378.628866	 
Id561	2290.883721	3078.610556	975.102564	1320.471429	 
Id562	3531.611993	3248.564677	984.055556	1252.377049	 
Id563	57314.88648	54253.73112	2047.858974	1818.106838	 
Id564	2569.200326	2846.785714	1511.515	1561.056701	 
Id565	1715.26615	1708.5	865.880682	719.515625	 
Id566	4281.517073	3362.191489	1321.180952	954.972656	 
Id567	3167.715867	3148.422636	1181.295238	1258.980952	 
Id568	4481.182832	4633.443529	973.533333	1314.080952	 
Id569	2644.334683	2735.624161	1071.73	1382.680412	 
Id570	3264.905762	3274.542694	1388.023179	1599.437086	 
Id571	3917.993622	2561.308998	980.475	1184	 
Id572	2388.459649	2676.314677	1047.685714	1163.004274	 
Id573	5452.486409	3044.417188	1516.948454	1397.135	 
Id574	2580.232777	2758.08432	978.076923	1486.709524	 
Id575	6437.253131	4613.446049	1514.67623	1440.789683	 
Id576	7924.970133	2705.32084	1108.871429	1306.561905	 
Id577	4584.722013	3504.767956	1147.785	1308.045	 
Id578	17005.40449	4000.169782	1104.72	1425.536082	 
Id579	9865.258312	3551.721228	1094.56	1314.914286	 
Id580	5534.673324	3623.707214	1015.185567	1230.885	 
Id581	26577.45973	22895.48492	1348.95	1417.042857	 
Id582	24081.08227	6301.268466	1432.716495	1351.82	 
Id583	6259.713043	4433.64539	991.716495	1331.09	 
Id584	5490.490762	3663.675985	984.352381	1305.47619	 
Id585	23015.66156	8136.98103	1626.603093	1219.78	 
Id586	3837.214876	3672.064516	968.305	1196.876289	 
Id587	4108.467181	3904.477839	1055.285	1236.47	 
Id588	2222.4903	2296.586478	948.245	966.714844	 
Id589	1182.552011	1197.150289	794.328125	404.46875	 
Id590	4075.004792	2480.826809	1102.268041	771.441406	 
Id591	11765.53085	8934.055313	1165.195876	1137.489691	 
Id592	6755.609848	5038.932976	1074.925	1220.265	 
Id593	19322.32612	17929.50714	2059.41	1385.528571	 
Id594	7677.011658	4795.497403	1067.135	1388.052381	 
Id595	21815.46452	19408.64073	1332.842857	1486.261905	 
Id596	10791.45034	11200.44523	1019.795238	1195.119048	 
Id597	5867.777393	4857.603406	1035.128571	1325.957143	 
Id598	34151.29328	30338.91465	1194.9	1502.57732	 
Id599	6786.882051	4631.039788	1050.61	1179.28	 
Id600	4824.261939	3782.316923	944.943299	1195.953608	 
Id601	6419.390746	4418.318977	1007.01	1356.19	 
Id602	7227.649471	4828.698457	1053.015	1387.275	 
Id603	16939.73016	8539.763848	1156.613402	1378.917526	 
Id604	33345.87949	14005.75668	1100.705	1258.205	 
Id605	14070.51146	4133.137931	1159.21134	1303.54	 
Id606	14527.52796	11807.57046	1079.51	1479.745	 
Id607	13064.19684	8572.033873	1071.35567	1309.319588	 
Id608	11550.68723	6439.73494	1012.412371	1397.448454	 
Id609	1445.431507	2203.246947	966.596591	1208.75	 
Id610	4918.985621	3950.839474	1045.845	1274.542857	 
Id611	1334.83589	2343.323529	939.851563	1361.135246	 
Id612	2128.106236	2538.074946	954.784091	797.43956	 
Id613	1232.149837	1457.735169	839.898438	660.828125	 
Id614	2685.266332	2400.819261	994.164948	838.054688	 
Id615	1602.705769	2178.604491	980.819588	1210.3	 
Id616	3240.027972	3652.782166	924.352381	1352.82381	 
Id617	7003.333752	7463.919737	1015.795	1232.99	 
Id618	6243.492126	3512.351351	967.765	1064.865	 
Id619	5535.722807	4501.510929	1010.152381	1248.48	 
Id620	7759.979003	5385.819945	906.845	1092.625	 
Id621	6606.436879	4787.192469	958.912371	1318.93	 
Id622	3630.888771	3368.012673	988.388889	1274.247863	 
Id623	4603.53211	4250.824251	916.91	1286.425	 
Id624	10574.81575	9533.812592	1129.329897	1360.304124	 
Id625	6132.508855	6031.558108	916.933333	1467.275	 
Id626	13733.8648	8160.05803	1013.62	1340.86	 
Id627	8208.578192	6100.407202	998.427835	1339.56	 
Id628	13394.76015	7460.632992	1182.77	1377.695	 
Id629	8474.005298	11337.86467	957.94	1343.69	 
Id630	13392.7641	5663.876333	1087.081197	1480.679487	 
Id631	9901.951807	6767.325284	1013.395	1321.68	 
Id632	49301.81154	50407.19499	1150.365	1411.25	 
Id633	4113.083893	3429.178715	1132.21978	1151.769231	 
Id634	9562.888889	5602.774584	1412.703297	1328.319588	 
Id635	5577.463415	4024.657754	1053.846154	1222.983516	 
Id636	1682.05414	1311.97235	854.693182	443.339844	 
Id637	2963.534772	2402.592593	1280.82967	909.829545	 
Id638	2485.188917	1609.439614	946.301136	569.992188	 
Id639	6073.425331	4220.009542	1440.824176	1329.549451	 
Id640	9928.044872	5573.33888	1303.384615	1088.783505	 
Id641	6899.946115	4767.055283	1285.67	1272.619048	 
Id642	7174.017719	4007.760745	1212.119658	1364.366667	 
Id643	4467.60203	3437.767418	1229.74359	1272.446721	 
Id644	17492.22394	6196.851613	1822.217213	1490.77459	 
Id645	10341.40517	9297.09068	1291.365	1599.09	 
Id646	10631.13234	4615.68484	1081.495	1287.43	 
Id647	22021.5575	10026.43931	1436.92	2008.765	 
Id648	17825.19951	15021.82197	1373.265	1482.714286	 
Id649	16675.31425	18036.16198	1084.245	1503.98	 
Id650	3222.201767	3378.3739	935.386598	1384.32	 
Id651	4504.042802	3854.556497	883.955	1392.825	 
Id652	5267.718112	3961.43758	916.955	1387.542857	 
Id653	2928.404946	2906.875233	975.304124	1288.005155	 
Id654	3866.607251	3256.413374	993.541237	1427.21	 
Id655	2117.828393	3195.829787	943.257732	1471.565	 
Id656	22136.40722	5067.416201	1066.395	1381.97	 
Id657	3645.8594	2468.346734	1426.047619	994.488281	 
Id658	4082.080357	2822.427948	1140.328571	1414.125	 
Id659	2747.694915	2794.365161	1082.190476	1275.104762	 
Id660	4277.289796	3709.243716	1101.303419	1363.376068	 
Id661	21606.32525	24088.84205	2837.094017	3235.982906	 
Id662	2899.832869	2100.129534	1050.102459	1191.890625	 
Id663	9232.122924	2145.227209	1352.185714	1259.304688	 
Id664	1533.175627	2304.892442	1086.056818	1408.285156	 
Id665	3036.493708	2605.814461	935.95082	1256.581197	 
Id666	1782.144342	2539.469291	912.405983	1320.1	 
Id667	1927.919817	2669.035398	1027.102564	1248.119658	 
Id668	5014.227795	2567.532941	1087.645299	1073.957265	 
Id669	14305.98549	12302.38506	1112.419048	1182.938095	 
Id670	3248.479381	3117.664407	994.649573	1061.764957	 
Id671	24892.85364	9029.087406	1444.95082	1255.52459	 
Id672	5743.61427	4111.662398	1244.628571	1287.590476	 
Id673	1757.705944	3560.224224	925.885246	1173.766393	 
Id674	1637.789203	2254.528107	1007.508547	1147.534188	 
Id675	2007.853293	2268.306569	1074.175	1105.648438	 
Id676	1514.245074	1939.46144	957.53125	1047.539063	 
Id677	1467.805497	2125.645074	1034.033333	1119.191406	 
Id678	4779.825162	2095.714894	1121.122951	954.332031	 
Id679	8697.63363	7358.763018	1437.190476	1024.106838	 
Id680	44939.81518	35688.97118	1967.561905	1500.233333	 
Id681	3702.598952	2607.840062	978.955	1092.271429	 
Id682	7774.657778	7561.148358	1265.704762	1357.633333	 
Id683	52595.9745	10164.5662	1427.057143	1459.355	 
Id684	17022.25453	4390.615933	1424.219048	1291.871429	 
Id685	23942.08471	7021.378719	1262.280952	1428.42381	 
Id686	3506.447423	2974.49033	1034.410256	1244.064103	 
Id687	11927.68373	7326.980838	1055.333333	1361.338095	 
Id688	52044.52888	20121.35274	1423.974359	1701.838095	 
Id689	1553.768473	2432.891841	1021.1	1309.438095	 
Id690	1748.561358	2474.092504	1037.632813	1226.597656	 
Id691	5338.250689	2590.134831	1148.205	1191.494845	 
Id692	5335.061856	3029.77057	1057.825	1367.01	 
Id693	2723.275685	2589.480663	1029.5	1110.917526	 
Id694	5680.615385	3586.66586	1185.380952	1331.314286	 
Id695	2381.915777	2796.868239	1233.047619	1419.742857	 
Id696	3588.876555	2171.306321	999.036885	1171.692308	 
Id697	4044.611182	2949.29563	1184.21	1149.838095	 
Id698	2272.440324	2616.274966	995.938095	1162.685714	 
Id699	9113.950902	5669.987513	1183.017094	1333.876068	 
Id700	2860.152601	2809.193548	970.890476	1219.99	 
Id701	9471.513761	2425.728216	1099.290476	1086.503906	 
Id702	2222.205776	2431.751064	1135.126374	1215.527473	 
Id703	3108.785897	2730.659605	1109.805	1096.48	 
Id704	6459.551925	2448.35668	1095.395238	1068.213675	 
Id705	8718.842697	2505.974406	1121.02381	1134.509524	 
Id706	3108.754889	5698.790451	986.695	1247	 
Id707	3867.8	5318.746647	1026.345361	1387.829897	 
Id708	4611.455471	3238.840909	1117.65	1326.761905	 
Id709	10910.68628	3364.392954	1075.37619	1159.48	 
Id710	21135.3456	14998.9334	1344.457265	1408.059829	 
Id711	3836.622951	3634.957031	1125.61	1293.771429	 
Id712	4566.2713	7366.687356	1094.366667	1429.22381	 
Id713	3071.221939	3298.135965	1116.39	1261.09	 
Id714	47619.52859	49308.68193	2724	2166.166667	 
Id715	3100.219144	3310.642559	1087.835	1295.74	 
Id716	2117.272853	2493.948161	1117.07619	1146.252137	 
Id717	2780.862837	2606.618403	1088.195238	1220.1	 
Id718	1678.441576	2184.315966	988.261905	1192.471429	 
Id719	40515.92715	32199.86013	2421.980952	2152.304762	 
Id720	7440.438127	2703.522996	1133.17619	1156.261905	 
Id721	20397.47646	16091.8149	1493.52381	1314.580952	 
Id722	5693.255034	4211.275534	1163.747619	1215.833333	 
Id723	22512.00801	6453.534908	1337.807692	1022.183761	 
Id724	2100.595745	2296.835862	985.609524	1147.435897	 
Id725	3324.157952	2440.425175	1078.431624	1237.57265	 
Id726	2972.330243	2491.367123	1023.433333	1100.014286	 
Id727	1556.377953	2120.630385	1056.708791	1245.205	 
Id728	2907.752954	2888.148387	1080.705128	1041.290984	 
Id729	10519.70846	2325.399645	1110.581197	1139.519048	 
Id730	11995.72647	11615.59085	1095.575	1299.44	 
Id731	56009.89735	36601.20999	1557.947619	1509.42381	 
Id732	1753.081081	2493.678125	1086.83	1317.690476	 
Id733	24485.11386	21572.97713	1235.265	1362.555	 
Id734	2823.866822	2586.73913	1096.214286	1311.695238	 
Id735	15951.59775	3758.268765	1208.534188	1424.990476	 
Id736	2519.353947	2683.821285	1212.04	1522.585	 
Id737	14492.33702	2533.622642	1319.333333	1161.820513	 
Id738	3931.73663	2934.501134	1204.363248	1243.119658	 
Id739	41308.32383	12417.6639	6449.880952	2460.790476	 
Id740	3896.50519	4898.894675	992.119048	1178.171429	 
Id741	10317.15877	9319.345188	1379.128571	1115.059829	 
Id742	1781.526912	2353.72973	977.725	1222.3	 
Id743	19589.03066	11332.39415	1775.717949	1618.260684	 
Id744	2508.663095	2494.813043	1212.228571	1289.551282	 
Id745	3209.920225	2858.618321	1035.542857	1104.619048	 
Id746	25585.84895	19194.04294	1304.2	1371.133333	 
Id747	3026.537783	2460.775766	1194.29	1145.47619	 
Id748	9748.783266	2721.171362	1178.299145	1107.717949	 
Id749	2111.741405	2547.451724	979.56701	1057.128866	 
Id750	2178.571956	2709.53605	958.571429	1186.905	 
Id751	2709.246299	4656.658147	1121.275	2244.005682	 
Id752	2751.495159	2265.448775	1167.23	943.527344	 
Id753	17497.18065	8435.532176	1130.918803	1141.996094	 
Id754	3811.299472	2813.434515	1018.215	1098.510309	 
Id755	3654.801517	3480.227211	1058.235	1292.175	 
Id756	11497.63508	2653.318182	990.295	1244.731959	 
Id757	3936.972222	2499.926829	996.618557	1346.778351	 
Id758	10996.39579	9181.188341	1294.952381	1285.561905	 
Id759	6070.294369	2752.879532	1121.261905	1350.02459	 
Id760	38152.94704	30849.33444	4046.425	1696.209524	 
Id761	2347.532819	2558.942568	984.945	1239.11	 
Id762	2500.790284	2459.028391	1032.009524	1158.035	 
Id763	4336.751029	2895.103819	1024.367521	1239.410256	 
Id764	3000.127811	3195.588903	1004.97619	1194.180952	 
Id765	6816.757238	3714.081747	1204.4	1338.606838	 
Id766	5112.499363	5939.332041	1045.67	1041.285	 
Id767	2321.4637	2708.467236	1023.019048	1272.785714	 
Id768	5297.224971	2269.216216	1012.009524	1135.070313	 
Id769	2304.842875	2188.048193	962.509524	1147.554688	 
Id770	13456.25667	10975.07605	1163.604762	1167.7	 
Id771	1608.001631	2086.759062	1010.68	1175.95	 
Id772	1974.680877	2362.32764	1006.971429	1210.87619	 
Id773	3239.214058	2158.299465	1001.905983	1000.488281	 
Id774	2164.712766	2106.494705	958.12381	1026.738095	 
Id775	7229.721649	3790.6	1055.033333	1144.738095	 
Id776	3694.269401	2236.547009	1108.234375	944.753906	 
Id777	1762.327456	2009.639716	989.505682	1071.605469	 
Id778	4057.361516	3062.59772	1054.639175	1184.835052	 
Id779	2972.326123	3206.055556	1008.17033	1246.747253	 
Id780	54161.15479	30250.00973	1950.209524	1530.34188	 
Id781	2886.445415	2427.189931	1076.020619	1361.030928	 
Id782	2109.344262	2494.262156	977.005	1388.597938	 
Id783	7394.610895	3424.587278	1157.13	1424.495	 
Id784	2247.635246	2918.610853	1025.33	1308.265	 
Id785	5834.018307	2637.482702	1067.733333	1302.27	 
Id786	2293.352703	2663.571223	1057.55	1210.138095	 
Id787	8519.588972	9468.75547	1226.01	1528.115	 
Id788	1717.275037	2194.752621	968.565	1168.3	 
Id789	11991.56061	2079.480836	1226.46	978.7	 
Id790	2504.545822	4551.439946	997.645	1168.655	 
Id791	3035.912189	2304.002506	1023.585	1227.642857	 
Id792	1857.010309	2243.59331	983.271429	1170.98	 
Id793	1845.356704	2280.313178	936.904762	1106.442857	 
Id794	1737.786096	2305.764075	998.072165	1235.159341	 
Id795	2294.42401	2458.847926	1175.909524	1204.409524	 
Id796	3129.730094	2953.838384	955.72	1003.145	 
Id797	1825.788973	2069.545852	980.39011	1109.675258	 
Id798	3477.076203	3529.51049	983.115	1082.245	 
Id799	2867.952507	2563.75436	1011.475	941.475	 
Id800	3787.701686	2065.237363	1293.98	923.277344	 
Id801	2706.316312	2382.336527	963.8	1129.71875	 
Id802	3510.345661	3768.717115	1112.680412	1299.575	 
Id803	4436.433681	2888.902637	1415.304124	1358.313187	 
Id804	5041.7962	2765.506266	1443.32967	1404.25	 
Id805	2969.880845	3475.109855	1066.701031	1241.608247	 
Id806	2753.325444	3405.975976	1026.71134	1365.485	 
Id807	2678.858173	3442.441687	1018.119048	1299.371429	 
Id808	2992.782816	2635.041459	1057.280952	1387.885714	 
Id809	4654.629252	3218.709468	1043.019048	1286.385714	 
Id810	48523.25912	47386.03837	1948.17	1315.890476	 
Id811	3308.142653	3078.994236	987.664948	1139.22	 
Id812	4378.076618	4060.226207	1023.415	1105.145	 
Id813	2392.698347	2570.096183	1030.36	1146.11	 
Id814	3773.613583	4383.212792	982.804762	1114.414286	 
Id815	4240.808974	4340.275561	1038.455	1123.633333	 
Id816	4028.378378	3783.690027	1001.72	1087.305	 
Id817	4539.947368	6071.491135	959.346154	1159.994505	 
Id818	4202.04635	3348.69359	1059.095238	1173.742857	 
Id819	20139.82013	20149.22321	1193.21	1261.66	 
Id820	5173.705506	2832.687679	1003.135	1037.245	 
Id821	2391.241822	2520.527027	915.957143	1029.733333	 
Id822	5751.145374	2977.311367	1003.448454	1114.670103	 
Id823	1870.101983	2254.224525	1001.99	987.59	 
Id824	8767.089172	7943.604743	1054.74	1053.49	 
Id825	58850.54623	60558.14546	2838.793651	2411.373016	 
Id826	5926.12856	6195.730328	1296.761905	1440.670635	 
Id827	3584.930444	3667.743139	1010.876068	1400.692308	 
Id828	4385.788675	4503.092243	1150.696581	1376.393162	 
Id829	2642.665282	2894.578544	984.111111	1249.797619	 
Id830	2976.14405	3107.475449	1029.649573	1345.581197	 
Id831	9006.024613	3116.255382	1356.282787	1352.15873	 
Id832	3235.844758	3444.195429	1028.559829	1407.67094	 
Id833	2782.995327	3127.742739	996.209524	1251.555	 
Id834	2728.514836	3243.353153	1976.410596	2047.725166	 
Id835	4658.615385	4834.346375	1089.195238	1324.866667	 
Id836	32720.03837	26591.52908	4138.25	1968.957143	 
Id837	25448.50279	12063.46776	1708.92381	1472.557143	 
Id838	7025.549943	6414.023602	1510.42381	1509.338095	 
Id839	9297.505484	8309.757326	1311.655738	1205.54918	 
Id840	2166.107975	2481.417391	1077.519048	1151.938095	 
Id841	2563.568966	2696.127389	1027.625	1003.37619	 
Id842	1983.98139	2473.814717	1010.280952	1156.15812	 
Id843	2072.789256	2494.202422	962.885	1141.24	 
Id844	2561.571053	2633.02439	1005.015	1162.925	 
Id845	1966.836114	2560.522754	938.540984	1157.459016	 
Id846	4393.808635	4376.740476	969.995238	1046.914286	 
Id847	7664.154386	8858.961207	2025.01	2375.305	 
Id848	20891.8255	20246.51192	1515.005	1316.225	 
Id849	4343.777349	3037.879261	1018.275	1188.075	 
Id850	5429.52381	3738.766154	928.545	1257.608247	 
Id851	5935.827879	3235.473035	1027.752381	1345.965	 
Id852	5216.790885	3528.012308	928.36	1200.402062	 
Id853	4635.057366	3556.401651	1024.585	1196.84	 
Id854	7247.43586	3685.71875	979.510309	1313.11	 
Id855	8185.278497	4111.024828	1045.5	1186.07	 
Id856	14818.18768	5375.479361	1393.685567	1244.96	 
Id857	5413.782178	4909.771429	1007.536082	1199.850515	 
Id858	10315.81186	3544.346479	1044.265	1239.465	 
Id859	4668.913158	4176.409277	1048.275	1056.235	 
Id860	5081.901392	3682.002451	1047.119048	1240.357143	 
Id861	5293.626949	4524.329335	1101.271429	1161.264957	 
Id862	14994.26323	13434.75797	1223.324742	1275.793814	 
Id863	18746.96241	7912.3827	1188.675	1196.07	 
Id864	3394.348587	4766.675031	970.075	1078.114286	 
Id865	6426.11399	3272.427338	1018.355	1171.275	 
Id866	3688.110843	3923.736486	1029.766667	1374.335	 
Id867	3198.295352	3438.927393	919.041237	1146.829897	 
Id868	3632.225806	3755.482955	992.965	1087.155	 
Id869	4387.254717	4698.425034	992.725	1119.79	 
Id870	5154.288832	4324.556757	990.495	1121.475	 
Id871	4984.135783	5183.759136	1236.340206	1332.304124	 
Id872	7082.928571	6661.633152	1011.115	1113.725	 
Id873	1313.847926	2032.001351	936.097656	1172.394531	 
Id874	10439.05409	8192.168224	1069.345	1275.37	 
Id875	1435.821696	2949.203252	903.730469	1440.443182	 
Id876	5854.898483	4292.271589	958.77619	1486.771429	 
Id877	3281.727672	4866.751181	1730.782051	2588.094017	 
Id878	7179.761905	3843.702983	1029.81	1417.4	 
Id879	3524.68171	2634.453368	1221.642045	1603.304124	 
Id880	6610.04603	3868.839378	978.019048	1429.295238	 
Id881	37959.78285	4283.411765	1495.890476	1237.433333	 
Id882	7099.207895	4121.012676	979.52	1178.99	 
Id883	4620.764249	4159.622771	1078.36	1272.755	 
Id884	5837.343461	5740.442819	1048.4	994.905	 
Id885	6176.374286	5496.027314	1075.139175	1301.324742	 
Id886	2736.879653	2796.041835	997.566667	1177.638095	 
Id887	3792.213555	2993.427815	953.34	1237.819048	 
Id888	2741.23913	2785.162313	1008.798969	1103.131868	 
Id889	2967.310644	2984.537634	944.37619	1079.009524	 
Id890	2013.007508	2615.898671	892.659794	1170.765	 
Id891	3450.307153	2821.357143	1004.86	1045.865	 
Id892	3650.077156	3355.621533	959.319588	1105.690722	 
Id893	2902.348548	3043.826979	991.515	1102.105	 
Id894	9806.670134	7101.115445	1061.664948	1010.835052	 
Id895	4473.368189	3411.22082	1032.458763	980.025773	 
Id896	1680.674383	2136.473198	939.86	1093.415	 
Id897	1528.362146	3891.314266	1088.503906	1804.075862	 
Id898	3520.582361	3050.47971	1058.475	1297.32	 
Id899	1505.872945	3921.20178	1072.441406	1663.207407	 
Id900	4257.267884	3368.483444	1077.386598	1336.097938	 
Id901	5985.375	3991.508661	1018.927835	1158.860825	 
Id902	5237.497835	4102.862568	1116.314433	1514.879121	 
Id903	1858.710938	2339.838961	1081.148352	1344.917582	 
Id904	4532.897436	3361.498382	1060.165	1296.072165	 
Id905	3994.475816	3172.965174	1097.280952	1219.442857	 
Id906	4938.905318	3524.106475	1066.935	1312.68	 
Id907	5102.490482	3589.460072	1225.27619	1257.166667	 
Id908	8400.205618	4266.131702	1151.771429	1074.228571	 
Id909	3321.634476	2722.557945	982.978632	1095.948718	 
Id910	3918.401667	3186.406998	1132.142857	1147.159341	 
Id911	5366.722334	3641.582809	1186.440171	1132.051282	 
Id912	38140.6187	35870.31235	1891.365	1547.945	 
Id913	6452.805812	3904.982533	1067.69	1201.67	 
Id914	2800.60479	2781.988728	1019.118557	1168.27	 
Id915	2736.264099	2910.333868	951.3	1048	 
Id916	3932.113208	3084.127297	1058.847619	1154.147619	 
Id917	8824.998817	8137.10686	1044.909524	1116.04	 
Id918	3508.239789	3042.779754	1050.265	983.47	 
Id919	2943.729801	2895.309211	1047.835	1074.604762	 
Id920	4823.138587	3652.444444	999.845	1135.875	 
Id921	1320.121083	1279.227545	856.238281	452.914063	 
Id922	1509.655712	1462.533333	898.175781	526.734375	 
Id923	5812.589391	2610.166227	1534.425	696.652344	 
Id924	3504.827586	2432.977181	1070.982906	960.384615	 
Id925	9486.22992	4744.627294	1401.264957	1108.623932	 
Id926	18590.11011	11777.05542	1323.766667	1194.13	 
Id927	8694.047619	5899.020221	1150.692623	1096.47541	 
Id928	7849.099496	4819.190476	2181.528571	1338.190476	 
Id929	52800.56557	51885.10896	1398.128205	1257.730769	 
Id930	10806.95459	7259.009375	1135.594017	1064.192308	 
Id931	6276.182407	4020.279138	1017.090164	1169.922131	 
Id932	6482.589529	4273.081556	1095.816239	1174.338095	 
Id933	13635.22976	7768.682409	1172.641026	1386.890476	 
Id934	51778.4724	29052.48721	1272.938525	1269.209402	 
Id935	15036.73053	18225.43391	1319.004098	1400.872951	 
Id936	11130.7034	9690.858397	3571.42735	3059.168033	 
Id937	2563.677316	2659.578275	1236.21134	1168.615	 
Id938	6902.596413	5509.674365	1062.995238	1140.285714	 
Id939	13105.28718	9649.647668	2677.988636	1754.147727	 
Id940	3533.65427	3498.161342	1308.85	1265.304124	 
Id941	52026.3032	43570.59582	2154.890476	1569.133333	 
Id942	2445.6614	2634.447658	1038.809524	1202.533333	 
Id943	3196.768116	2725.332168	1034.358974	1078.32906	 
Id944	6459.591189	3514.447983	1024.641026	1041.952991	 
Id945	3432.735602	2935.966717	965.895	954.03	 
Id946	3291.552504	3907.97541	1194.082474	1094.010989	 
Id947	2431.958032	2702.153439	1109.73	1071.375	 
Id948	9707.181934	9253.595269	1196.505	1304.275	 
Id949	3411.461741	3012.768405	1151.54	1111.335	 
Id950	5198.38975	2875.408346	1023.77619	1077.07619	 
Id951	4448.883146	3317.950898	955.104762	1041.185714	 
Id952	8628.388889	3353.123218	1266.042735	1042.278689	 
Id953	5665.051078	4277.445853	1146.619048	1058.17619	 
Id954	10826.8725	5025.754941	1646.92	1277.335	 
Id955	10873.51977	3460.254848	1015.2	1129.76	 
Id956	17980.09282	17463.95037	1456.83	1513.045	 
Id957	34539.19343	31304.75229	1557.77459	1175.393443	 
Id958	11491.11201	12259.72735	1685.811475	1821.057377	 
Id959	32051.46521	9692.006179	1828.57265	1327.811966	 
