ID	Art	Ven	BgArt	BgVen	
Id56	12528.96218	5423.719472	1325.628571	1479.931624	 
Id57	2424.20944	2954.441071	910.283505	1240.783505	 
Id58	1708.359477	2664.187126	911.32381	1253.92381	 
Id59	1629.639316	2718.573801	907.051546	1397.56	 
Id60	1744.281481	3031.124457	930.155	1407.561905	 
Id61	1649.384848	2802.507576	866.915	1469.47	 
Id62	1975.044929	2780.339734	899.952381	1420.380342	 
Id63	1988.750376	2666.790991	986.905	1332.45	 
Id64	9700.581098	5384.757781	1084.875	1281.275	 
Id65	3603.434074	2499.716625	883.845361	1308.425781	 
Id66	4950.965622	4180.867758	1033.196581	1833.690476	 
Id67	10604.03662	5959.180053	1254.972656	1605.097656	 
Id68	4422.392625	2854.127846	1648.367521	1531.752137	 
Id69	1873.023411	3869.528239	1161.568182	1781.045455	 
Id70	22454.53978	14269.38927	2701.111111	2349.805556	 
Id71	8091.651163	7490.459979	1281.809524	1626.363248	 
Id72	4510.958567	4272.396882	1090.061905	1553.82381	 
Id73	52055.529	16294.87214	2150.888889	1832.598291	 
Id74	12712.83864	8361.077479	1501.061905	1733.529915	 
Id75	8375.697605	6797.257332	1391.807692	1755.840164	 
Id76	5383.281335	20154.07003	1816	2368.281746	 
Id77	61531.40944	65535	8911.593103	14762.12583	 
Id78	2368.697628	4219.335616	1507.25	2382.948864	 
Id79	4923.94165	5801.988383	1147.059829	1723.54918	 
Id80	2841.673469	6489.125432	1153.952381	1898.261905	 
Id81	31599.68182	8069.117166	2461.446721	1607.688525	 
Id82	12154.87229	20363.36109	1195.170635	1717.746032	 
Id83	2903.102524	3858.163636	1353.706186	1885.21134	 
Id84	43370.46619	34851.60765	1601.893443	2313.290598	 
Id85	19319.29263	9501.583507	1811.038095	1730.106838	 
Id86	16446.56459	14687.33149	1372.877049	1617.254098	 
Id87	3732.737542	4132.188406	1141.690476	1529.685714	 
Id88	2858.564292	5079.232108	1029.385246	1710.844262	 
Id89	11050.37307	32591.26005	1461.204762	2654.738095	 
Id90	1698.426259	2957.467949	1111.295	1658.217949	 
Id91	1439.253521	3437.352113	969.453125	1679.89	 
Id92	2062.005688	3177.5875	955.230769	1353.905983	 
Id93	4261.694656	3766.680739	1310.721591	1228.1875	 
Id94	4074.739572	4094.195602	1391.261905	1645.491453	 
Id95	19339.47541	3668.816537	1138.496296	1388.34375	 
Id96	2151.697945	3740.274802	1301.171875	1838.603704	 
Id97	1989.0246	3537.263965	1208.619658	1698.936508	 
Id98	2343.033994	3082.453283	950.422131	1552.721311	 
Id99	6972.141161	4958.421277	1429.525	1843.735	 
Id100	1733.871671	3281.12894	959.247863	1585.57619	 
Id101	1551.380503	2909.521739	1062.539773	1871.954545	 
Id102	6968.580517	4509.042616	1244.854701	1616.680328	 
Id103	4451.128773	3818.373638	1099.666667	1642.344262	 
Id104	4168.322634	4841.049514	1137.964286	1813.242063	 
Id105	6269.715726	6572.578669	1215.303419	1768.611111	 
Id106	2062.996633	3099.886207	1337.155	1768.366667	 
Id107	26638.76271	9484.607681	1910.46875	1844.789063	 
Id108	2511.33429	3412.975398	1433.31	1708.838095	 
Id109	19324.5847	21657.80279	1356.184426	1841.278689	 
Id110	1899.48982	3241.44709	1122.316239	1602.438525	 
Id111	1940.650131	4407.508689	1081.149573	1741.82	 
Id112	3164.391667	4573.490231	1215.757143	2095.042857	 
Id113	1430.23723	2785.871011	913.421875	1606.503906	 
Id114	3365.094444	3545.161547	1518.491453	1479.246094	 
Id115	1761.865562	3269.781377	1086.22	1577.315	 
Id116	2313.540505	3410.543046	1007.24	1250.385714	 
Id117	2318.936798	3504.612954	953.34	1328.675	 
Id118	1827.430286	3007.93998	1012.488095	1487.605469	 
Id119	9716.10495	6384.591337	1427.141026	1519.778689	 
Id120	3145.988036	3250.5	1229.534188	1515.979508	 
Id121	5741.114788	4010.535673	994.303419	1504.34188	 
Id122	1784.319923	3248.441805	966.527778	1701.72619	 
Id123	2877.018561	3186.143062	1283.357143	1669.354701	 
Id124	6486.193141	3335.207701	1108.77459	1604.25	 
Id125	27592.47944	12893.59959	1352.162393	1728.008547	 
Id126	23310.52198	23958.07187	1484.628571	1665.773504	 
Id127	1910.705506	3069.874116	1090.404762	1542.905983	 
Id128	6650.968711	3428.08321	1227.55	1412.825	 
Id129	12472.83789	6253.000951	1012.077869	1413.368852	 
Id130	2944.358607	3611.84642	1065.824786	1446.794872	 
Id131	3173.897959	3938.595946	1127.085	1593.342857	 
Id132	2466.306984	3497.654114	961.210938	1855.438525	 
Id133	3296.209809	3218.093243	1198.368852	1729.348361	 
Id134	21263.32642	4275.95814	2093.542857	1687.141026	 
Id135	3748.972187	4095.544304	1353.395238	1659.58547	 
Id136	1619.722807	3111.821343	990.52459	1615.34127	 
Id137	1455.919827	3050.008986	944.40625	1710.670635	 
Id138	4063.949555	2932.772671	1083.574219	1401.746094	 
Id139	2052.068966	3549.30137	1151.454545	1350.647727	 
Id140	5097.401905	4169.925926	1433.505	1642.113281	 
Id141	2024.377278	3169.963871	903.671875	1151.59375	 
Id142	2079.908852	2988.325054	974.678571	1409.972222	 
Id143	5762.504933	4612.417965	1208.684426	1664.81746	 
Id144	2583.755444	3449.38745	1015.412698	1535.789683	 
Id145	2336.202677	3535.151386	972.79918	1448.069672	 
Id146	1514.199125	2989.513253	979.365979	1702.180412	 
Id147	4117.125	3900.173228	995.7	1509.619048	 
Id148	10367.73208	3277.658586	1478.344262	1486.896825	 
Id149	2586.589977	3533.662893	1067.566667	1558.132479	 
Id150	2782.538642	4202.079091	996.113281	1622.845238	 
Id151	2038.404871	3585.149425	1183.945	2104.545455	 
Id152	17398.13752	3514.375262	1456.87931	1964.614815	 
Id153	5944.947484	5703.829114	1428.819048	1484.410256	 
Id154	2772.343964	3343.442731	1012.652381	1943.757732	 
Id155	1277.684292	2314.1872	896.515625	1446.710938	 
Id156	11676.81295	16170.82855	1120.930328	1643.430328	 
Id157	2218.957597	2954.841596	1592.738636	1523.269531	 
Id158	2233.196891	3317.73399	1436.735	1722.647619	 
Id159	5433.167901	4660.09324	1704.482955	1332.593407	 
Id160	2839.576923	3165.773552	948.358621	1366.755556	 
Id161	7163.195848	4104.188931	1717.909836	1575.511905	 
Id162	6872.157514	3177.843931	2041.861905	1348.65625	 
Id163	28154.51342	6831.650323	1645.952381	1522.519048	 
Id164	2285.392491	3263.95619	1028.351648	1224.626374	 
Id165	2643.61008	3276.607703	924.535	1029.155	 
Id166	1916.720818	2886.748068	917.728571	1403.871429	 
Id167	2454.573879	3490.198413	1184.671429	1717.5	 
Id168	1784.792923	3407.153483	1099.474359	1738.848361	 
Id169	15212.6264	3722.255155	1402.21	1424.947619	 
Id170	22676.33399	11756.96751	1551.512821	1657.324786	 
Id171	4173.947297	3204.558011	1136.881481	1642.8	 
Id172	4511.584964	3714.042453	1021.880342	1448.337607	 
Id173	3038.487211	3784.488045	1388.880952	1742.6	 
Id174	3270.492784	3751.259615	969.239316	1598.371795	 
Id175	5779.629428	4915.135626	1067.204918	1488.954918	 
Id176	14583.99357	10089.59654	2980.404762	1781.910156	 
Id177	3657.184703	3951.523114	1346.730159	1404.714844	 
Id178	9066.165482	3046.031397	1235.311966	1509.380952	 
Id179	2321.321967	3011.734491	1082.253906	1597.583333	 
Id180	2819.563739	3397.147989	1259.85	1623.904762	 
Id181	2186.026756	3136.257396	1347.159836	1838.594262	 
Id182	18299.17435	13708.1241	1771.901709	1987.555556	 
Id183	3175.364011	3833.277132	1738.918033	1739.235	 
Id184	2419.419742	3312.745455	972.547619	1471.496032	 
Id185	6533.582927	7626.514286	1030.607143	1647.06746	 
Id186	1411.094697	2435.143984	959.602273	1403.699219	 
Id187	3133.636204	2442.511461	951.628866	865.15625	 
Id188	1278.619593	2170.31563	807.453125	934.09375	 
Id189	1990.886115	2630.077068	934.438144	1300.53	 
Id190	6825.750861	5862.688327	997.704762	1404.404762	 
Id191	1849.119808	2543.97416	939.680412	1365.434066	 
Id192	2406.033735	3323.043069	882.542857	1293.347619	 
Id193	1613.609312	2732.793478	951.258242	1649.892045	 
Id194	14752.23144	11711.95898	1745.009524	1944.314286	 
Id195	23000.25474	11068.09404	1590.17623	1622.188525	 
Id196	2934.165303	3452.688969	1377.618557	1705.76	 
Id197	7720.61371	6915.40747	1585.130952	2114.484127	 
Id198	1819.240924	2762.147664	996.768041	1381.417526	 
Id199	2399.80563	3021.195238	992.83	1388.68	 
Id200	2655.677551	3177.183922	985.055556	1373.816239	 
Id201	13765.6052	8288.286445	1349.6	1565.21	 
Id202	1833.461318	2837.211991	1072.87619	1473.905	 
Id203	6883.72154	10811.18912	1284.376984	1755.452381	 
Id204	5005.501836	3540.19746	1753.366667	1794.912698	 
Id205	8803.335984	7912.327479	1141.777778	1592.021368	 
Id206	1860.468484	2801.318072	1050.175258	1574.948454	 
Id207	2458.864209	3795.911923	1246.710317	1823.146825	 
Id208	5230.97551	6819.455206	1649.301136	2399.005682	 
Id209	2638.758081	3201.152522	947.713675	1428.435897	 
Id210	3223.216931	3263.067701	1304.670455	1179.667969	 
Id211	2066.110723	2892.79056	958.328125	1344.414063	 
Id212	2872.592675	3599.009929	918.804688	1033.347656	 
Id213	2766.074627	2859.687042	911.717949	1195.123932	 
Id214	16205.14544	9592.337838	1387.931624	1901.876068	 
Id215	3298.644318	3473.810015	965.095238	1628.680952	 
Id216	1803.94695	2764	1025.752381	1458.31	 
Id217	41078.57592	32931.18813	1877.709016	1920.659836	 
Id218	9919.578109	7014.858308	1445.970085	1798.581197	 
Id219	2175.165236	2930.992462	1227.252747	1574.725275	 
Id220	2364.697929	3011.139183	1185.252381	1561.307692	 
Id221	3148.21114	3798.020231	1140.815	1600.6	 
Id222	1557.482072	2606.671533	956.512821	1425.252381	 
Id223	4503.656383	2979.834795	976.004274	1326.833333	 
Id224	5469.008342	2918.435567	984.068376	1302.82906	 
Id225	6403.168449	3621.317961	2087.380682	1092.741758	 
Id226	2044.434402	2920.262609	1089.73	1407.12	 
Id227	2141.825877	3208.938697	1067.442857	1794.955	 
Id228	5983.678144	5619.662752	1695.201031	1857.680412	 
Id229	9366.467626	3291.629794	1148.059829	1404.619048	 
Id230	2260.088629	3053.273973	1272.203125	1599.375	 
Id231	2347.345665	3138.837838	941.438095	1364.842857	 
Id232	3816.217039	2844.741414	1015	1605.345	 
Id233	6658.257336	2303.647757	1095.866667	1286.070313	 
Id234	1465.647806	2603.405405	892.878906	1286.535156	 
Id235	2243.143678	3100.766049	1377.261364	1135.421875	 
Id236	1351.918999	2289.217391	860.347656	1038.027344	 
Id237	2904.765977	3465.905956	985.209016	1385.512295	 
Id238	3697.397134	3510.741935	1042.555556	1387.401709	 
Id239	5806.856986	3417.657407	1019.814286	1301.529915	 
Id240	2419.204152	3691.754601	972.071429	1425.471429	 
Id241	4358.977845	2395.357049	1032.188034	1337.992188	 
Id242	1597.896707	2856.136872	903.645	1599.236264	 
Id243	2119.406421	3144.165992	923.058594	1647.9375	 
Id244	3349.983259	3390.061728	1002.785714	1526.642857	 
Id245	2403.431239	2799.422713	1130.349206	1563.758197	 
Id246	2350.595266	3122.333333	1099.990476	1520.179487	 
Id247	1719.027064	2873.60177	965.719048	1335.765	 
Id248	1611.173763	2759.536116	921.602459	1469.230769	 
Id249	2070.484563	3071.430886	1177.972656	1566.390625	 
Id250	1673.578019	2611.122987	992.680952	1369.482906	 
Id251	3370.937882	3039.585652	1127.602564	1597.021368	 
Id252	2496.036262	3734.050909	1021.41	1529.216495	 
Id253	4144.095097	13762.63991	1120.895238	2370.805	 
Id254	2164.35474	2443.284457	943.482955	734.625	 
Id255	2030.158416	2630.330189	912.59375	1209.035156	 
Id256	6730.987443	6536.843373	1007.27619	1501.547619	 
Id257	3198.249131	3329.049673	957.12381	1300.233333	 
Id258	1838.033898	2600.075691	971.644531	1171.316406	 
Id259	1232.969477	1986.407767	813.117188	862.816406	 
Id260	3335.599515	3624.043836	1052.971591	1057.9375	 
Id261	2895.303644	3641.170274	894.075	1220.335	 
Id262	7441.909444	10414.98541	918.42	1280.64	 
Id263	3747.739385	3617.716443	945.876289	1392.876289	 
Id264	2523.146438	2882.205479	994.1	1154.8	 
Id265	3783.741294	4282.336824	913.274725	1282.467033	 
Id266	2985.85988	3281.039514	943.857143	1383.31	 
Id267	2225.826347	3012.392857	1049.87	1423.99	 
Id268	4166.313278	3678.678998	973.858974	1462.824786	 
Id269	6225.876761	3558.562586	899.952381	1420.847619	 
Id270	1661.010989	2907.585135	940.717949	1340.594017	 
Id271	3073.476987	3353.728296	927.17	1424.29	 
Id272	3829.79056	3326.612524	1085.42	1414.685	 
Id273	30206.63104	10960.49059	1757.915	1489.125	 
Id274	2405.437669	4049.055195	905.09	1308.659794	 
Id275	2759.426509	3159.166134	1035.795238	1148.5	 
Id276	1444.249322	2597.164835	941.653846	1102.772727	 
Id277	1156.772647	1598.179487	817.992188	592.539063	 
Id278	1612.472356	2373.871545	890.160156	1019.171875	 
Id279	17275.17981	9752.646715	1124.237113	1664.438144	 
Id280	5102.962963	4801.058419	1680.304124	1426.995	 
Id281	14128.58344	2761.385332	1012.305	1330.429688	 
Id282	1395.917127	2550.318919	996.055	1497.746094	 
Id283	2212.506422	2931.923706	1237.67619	1302.378906	 
Id284	3404.938596	4034.945726	1369.811966	1761.564103	 
Id285	9843.554795	3814.488771	985.92381	1459.338095	 
Id286	1363.770777	3183.29734	934.566406	1815.753968	 
Id287	3599.311377	4421.372215	909.080952	1546.404762	 
Id288	1345.424901	2599.836066	866.505	1374.752381	 
Id289	1884.559126	3019.25	942.642857	1414.242857	 
Id290	3379.012712	3234.372208	943.884615	1348.790598	 
Id291	3786.078261	3837.387405	943.912088	1399.884615	 
Id292	1686.778784	2631.056515	902.97619	1256.195238	 
Id293	2058.644338	2934.055556	949.845361	1397.268041	 
Id294	2272.837607	2798.029644	928.88	1378.262887	 
Id295	8530.233728	5642.752846	973.092784	1414.247423	 
Id296	1673.689583	2473.6025	951.384615	1243.252747	 
Id297	5173.506667	2455.340102	940.4375	1214.093407	 
Id298	1911.590038	2995.103982	951	1487.489011	 
Id299	1366.597037	2356.391975	892.28125	1126.640625	 
Id300	1328.88992	2055.732538	832.925781	988.378906	 
Id301	1399.918728	1973.734177	851.198864	900.398438	 
Id302	3446.468085	4115.85452	998.715	1351.96	 
Id303	7738.885228	3665.952586	944.491453	1621.704762	 
Id304	6836.136829	3471.845182	1017.32	1532.285	 
Id305	5978.481183	5455.079365	965.17	1445.03	 
Id306	2044.155109	2403.934081	989.912088	1254.527344	 
Id307	2141.016207	2686.654275	1034.659794	1319.765	 
Id308	2860.235401	2811.833333	1105.142857	1284.994845	 
Id309	2811.623867	3020.309665	982.247423	1369.360825	 
Id310	2326.120185	2755.601293	943.907216	1428.721649	 
Id311	4156.035248	3434.518968	1137.905	1402.16	 
Id312	1843.467213	2436.568345	1034.692308	1310.520619	 
Id313	3804.332582	3277.387782	991.242857	1275.233333	 
Id314	3683.765376	3051.096126	980.033333	1208.905	 
Id315	1795.058182	2919.312977	1088.474227	1568.075	 
Id316	3619.126946	3392.13125	1718.038095	1935.402062	 
Id317	2331.252761	2983.144654	1169.628571	1646.974227	 
Id318	7877.992972	4947.331355	1960.371795	1752.348361	 
Id319	4564.293388	3400	967.897436	1304.213675	 
Id320	2892.260669	3334.162996	979.82906	1419.970085	 
Id321	2298.925037	2822.587234	1082.128866	1518.654639	 
Id322	10178.09651	5150.456193	1100.642857	1831.205	 
Id323	1970.683453	2533.319708	1114.675258	1044.234375	 
Id324	1467.2977	2633.564873	888.855469	1167	 
Id325	2036.886207	2828.759596	932.149485	1245.448454	 
Id326	2547.409561	3280.802589	995.76	1556.09	 
Id327	9333.428195	4433.906383	1094.975	1614.19	 
Id328	1914.074468	3285.688501	1352.585714	1711.628205	 
Id329	4744.554677	3576.570681	948.85	1606.139175	 
Id330	2138.619866	3044.810263	971.045082	1496.717213	 
Id331	9219.533719	8288.062132	1087.524138	1351.772414	 
Id332	5527.447398	6199.517365	1767.166667	2256.452381	 
Id333	2631.35559	2975.239514	1052.085938	1471.75	 
Id334	1658.337983	2378.107011	969.918033	1252.15625	 
Id335	1879.105042	2785.552306	978.226563	1504.089844	 
Id336	2347.998822	6408.537931	1391.344262	2750.225	 
Id337	2215.330733	2366.881316	1301.26	1160.210938	 
Id338	1528.339307	2554.476678	920.491803	1225.714286	 
Id339	5845.693915	3850.924051	1035.459016	1204.67623	 
Id340	9745.372093	4249.627247	973.162698	1220.789683	 
Id341	1482.376607	2539.30963	936.352459	1407.82377	 
Id342	2124.46398	2812.398507	947.761905	1298.785714	 
Id343	10147.33544	7948.784986	1180.889344	1547.459016	 
Id344	10596.80718	2846.721966	1217.384615	1182.338095	 
Id345	7867.804632	5286.630979	1004.188034	1189.428571	 
Id346	5338.591775	8360.92915	954.119658	992.444444	 
Id347	17143.30761	2818.493351	1655.08547	1001.404762	 
Id348	1399.243289	2020.056863	862.2	1093.97619	 
Id349	1685.254881	2403.59633	956.266393	1177.996094	 
Id350	1649.220966	2384.858993	884.090164	1317.321429	 
Id351	1368.072524	2194.960396	807.700855	1015.15625	 
Id352	1604.555237	2228.752475	916.738095	1152.058594	 
Id353	1336.597257	2227.405952	904.792969	1075.355469	 
Id354	3465.395034	2753.691667	1055.709524	1582.705	 
Id355	1468.398714	2450.224026	966.534091	1423.107955	 
Id356	2947.65103	3678.85528	1065.033333	1497.028571	 
Id357	1540.46142	2833.30083	1006.195238	1556.965	 
Id358	5091.025556	6061.67712	1058.333333	1329.542857	 
Id359	1643.1738	2762.90684	967.645299	1455.824219	 
Id360	1619.694402	2686.713643	1066.700855	1477.25641	 
Id361	2601.691613	3113.961905	1184.095	1466.805	 
Id362	28998.59846	19727	1387.304762	1360.9	 
Id363	2261.601587	2332.157609	1109.561856	1251.070313	 
Id364	2470.35462	2249.914094	997.735	1208.171875	 
Id365	3719.720877	3354.743155	939	1279.428571	 
Id366	1846.306805	2705.385588	996.350427	1269.114754	 
Id367	1467.686728	2622.940678	920.733333	1294.409524	 
Id368	1632.275819	2431.944737	923.922131	1070.742063	 
Id369	2238.001335	3373.302211	990.055	1066.733333	 
Id370	14028.01969	6558.776971	1687.695238	1235.769231	 
Id371	10133.11952	2813.102815	1121.555556	1172.448718	 
Id372	9734.285398	2406.873582	1122.004762	1205.22381	 
Id373	60517.04796	37482.92916	2593.754098	1402.409836	 
Id374	3244.556962	2898.77342	890.433333	1303.957031	 
Id375	1412.586912	2091.325513	941.97	1160.902344	 
Id376	4351.386986	2432.98239	1032.904762	1256.265625	 
Id377	1480.410468	2116.198276	843.985714	1080.972656	 
Id378	10151.56809	6696.131129	1118.346154	1691.742857	 
Id379	1649.739464	2417.871977	1066.309278	1354.539063	 
Id380	1956.007257	2442.835789	1008.23	1384.26	 
Id381	1777.590112	2538.071618	1019.685	1407.035156	 
Id382	1991.415819	2404.451436	938.948718	1341.058594	 
Id383	1853.304107	2542.213054	975.508547	1425.765625	 
Id384	2860.204312	3140.956007	1006.645299	1664.542857	 
Id385	1890.492726	2673.845201	914.32377	1472.704918	 
Id386	1632.458003	2317.440585	949.155	1164.857143	 
Id387	3303.717029	2320.362791	932.7	1293.25	 
Id388	1574.588339	2457.65146	980.75	1256.147619	 
Id389	1333.969444	2288.103806	903.989011	1320.090909	 
Id390	1804.473934	2940.36773	911.082474	1546.73	 
Id391	34451.34211	19612.56258	1265.675	1311.19	 
Id392	1681.088068	2416.366606	887.975	1030.625	 
Id393	3657.823444	2167.478261	886.948454	1080.48	 
Id394	2045.726667	2651.430285	1055.865	1275.719048	 
Id395	7335.157143	7542.001056	975.465812	1329.918803	 
Id396	1546.434049	2345.89414	843.505	1194.614286	 
Id397	3629.964853	2365.086466	902.661905	1181.25	 
Id398	1612.14578	2220.233681	919.551282	1190.863281	 
Id399	2653.93617	2078.13807	1111.855	1075.027344	 
Id400	4099.471074	2129.88491	1135.041237	983.71875	 
Id401	2143.362637	2461.754595	888.295238	1030.097656	 
Id402	11363.11086	16364.15393	1133.266667	1444.2	 
Id403	2145.471748	2838.868468	951.685	1393.025	 
Id404	34439.53761	20316.27633	1461.504762	1555.109524	 
Id405	4666.929757	2849.388889	1011.415	1455.634021	 
Id406	2160.425273	2484.762326	957.409524	1343.191406	 
Id407	1782.367378	2743.807377	998.745	1473.655	 
Id408	4409.335526	5118.02997	1002.942623	1657.954918	 
Id409	1522.964228	2668.645329	945.88	1255.83	 
Id410	1614.749108	2737.222955	880.974359	1146.590476	 
Id411	1450.553451	2452.842553	962.613281	1323.445313	 
Id412	1655.25063	2366.278607	906.714286	1213.361905	 
Id413	2625.285511	3014.124777	994.835	1384.85	 
Id414	51465.05073	34733.10023	1178.286325	1326.02381	 
Id415	2217.094118	2684.858238	974.09	1299.314433	 
Id416	53056.35332	34844.04418	1781.983607	2268.641026	 
Id417	1310.124542	2361.09396	922.738636	1383.549451	 
Id418	1607.631195	2348.167732	853.89	1029.7	 
Id419	1652.0887	2561.840871	812.242857	1191.175	 
Id420	4232.761081	2258.689103	932.047009	1083.538095	 
Id421	7701.907332	3939.600683	961.547009	1278.132479	 
Id422	1496.2125	2411.073491	969.32967	1405.381443	 
Id423	4835.766753	5279.243478	934.361905	1105.773438	 
Id424	1424.649046	2174.181507	866.185714	1149.299145	 
Id425	13271.13585	4672.046897	1116.02	1205.095	 
Id426	24913.34026	15215.70569	1700.890476	1786.480952	 
Id427	4097.123596	3249.194517	1156.157143	1292.914286	 
Id428	30982.7759	3063.163418	1544.84188	1609.106838	 
Id429	2188.373941	2812.609179	982.649573	1358.34188	 
Id430	1623.949695	2668.347648	922.59	1485.57	 
Id431	5774.098916	5085.078779	1270.703704	1565.974074	 
Id432	10899.8443	7281.540785	1789.661905	1693.589744	 
Id433	4736.465473	4572.683246	1089.605	1224.285	 
Id434	1783.517915	3011.05509	878.858974	1433.57377	 
Id435	6996.060799	2619.637239	1042.036885	1436.115385	 
Id436	6404.87663	5124.09505	1124.145299	1399.659836	 
Id437	3928.276451	2570.992948	1005.347619	1238.884615	 
Id438	18082.09309	4697.777523	1050.923077	1140.871429	 
Id439	48548.35791	46845.69593	3009.840164	2101.598361	 
Id440	28539.66441	61385.3818	5312.844828	4577.774834	 
Id441	33604.89991	10128.95972	1668.75	2208.217949	 
Id442	6034.414716	2475.430862	1062.109524	1286.96	 
Id443	10713.35045	4993.456777	1074.923077	1154.931624	 
Id444	19845.88449	3045.20563	1221.152381	1200.337607	 
Id445	6028.161254	2365.901993	965.647619	1165.952381	 
Id446	12143.69797	6828.868207	1059.17	1291.795	 
Id447	2435.463838	2357.251938	868.622951	1242.910156	 
Id448	1448.130573	2328.277064	921.671429	1300.92735	 
Id449	1479.162103	2401.109961	898.563492	1272.492188	 
Id450	3080.422131	3244.149718	1082.431818	1408.965909	 
Id451	2916.096154	3651.373786	1168.769231	1506.602273	 
Id452	1570.958696	2533.299539	1062.221649	1420.716495	 
Id453	3250.276455	4531.764468	951.05	1249.89	 
Id454	1410.366803	3120.569593	881.041237	1449.708791	 
Id455	1743.792405	3669.363184	1168.895604	1913.565934	 
Id456	1711.269321	2828.011682	1122.225275	1492.824176	 
Id457	2055.951699	2869.74514	920.137363	1202.406593	 
Id458	1801.624818	2602.44084	1028.19	1354.72	 
Id459	3757.908186	3352.274648	1136.942857	1305.07265	 
Id460	1457.1175	2356.011952	960.56701	1273.980952	 
Id461	1952.412776	2684.546256	898.014286	1150.809524	 
Id462	2303.701705	2804.090573	1186.47	1484.015	 
Id463	8707.559955	4704.537849	1052.290476	1361.295	 
Id464	3533.36125	2862.182004	1034.44	1436.386598	 
Id465	1897.051635	2254.264957	1157.31	1277.609524	 
Id466	1654.66955	2444.080508	899.943299	1177.484536	 
Id467	3414.746806	2478.272727	811.22381	1181.645	 
Id468	2495.977191	2266.453809	866.695238	1075.27619	 
Id469	1615.494526	2255.283333	799.565934	1241.582418	 
Id470	6609.972259	3630.832127	951.535	1177.55	 
Id471	9217.126147	2617.636632	983.419048	1167.738095	 
Id472	1523.846758	2530.193694	901.051546	1338.325	 
Id473	1631.048359	2245.346883	905.597938	1160.972527	 
Id474	40237.0765	10500.88288	2320.785714	1538.914286	 
Id475	1577.568662	2460.468045	1014.62	1230.93	 
Id476	2073.661392	6686.56135	1108.801136	1678.681818	 
Id477	1458.783567	2614.312883	986.51	1490.414286	 
Id478	1614.488938	3718.265487	982.115385	1640.426136	 
Id479	2823.710145	3973.30506	1152.205	1601.055	 
Id480	10570.75141	10627.58002	1336.571429	1805.847619	 
Id481	6886.01105	5791.372049	1147.057377	1315.045082	 
